Fecha,Producto,Cantidad,Precio,Ciudad,Cliente,Total
2024-08-09,Smartphone,9,1768.02,Cancún,Pablo Raúl Maya Jaime,15912.18
2025-07-26,Monitor,1,1410.1,Puebla,Marisol Irene Ramírez,1410.1
2024-09-29,Mouse,10,897.75,Puebla,Isabel Octavio de la Fuente,8977.5
2024-12-11,Impresora,5,1934.65,Ciudad de México,Nelly Pedro Jurado,9673.25
2024-09-05,Cámara,3,197.24,Toluca,Aurora Loya,591.72
2025-04-20,Audífonos,4,1126.88,Monterrey,Marcos Fierro,4507.52
2025-03-12,Laptop,6,1044.92,Monterrey,Miriam Marco Antonio Jaramillo,6269.52
2024-11-17,Tablet,6,1316.8,Querétaro,Mtro. Cristal Correa,7900.799999999999
2024-12-01,Laptop,4,1447.51,Guadalajara,Ivonne Roberto Núñez Tapia,5790.04
2025-06-07,Smartphone,9,612.49,Guadalajara,Alicia Covarrubias,5512.41
2024-11-10,Smartphone,6,1628.52,Monterrey,Rosalia Clemente Bermúdez,9771.119999999999
2025-04-11,Laptop,3,1355.67,Guadalajara,Santiago Berta Curiel,4067.01
2024-10-29,Mouse,4,479.93,Querétaro,Inés Rosales Bravo,1919.72
2025-05-04,Monitor,3,1563.37,Querétaro,Ing. Juan Carlos Raya,4690.11
2025-01-15,Tablet,2,708.34,Puebla,Ing. Mauricio Melgar,1416.68
2024-10-21,Cámara,10,323.03,Cancún,Tomás Elsa Carrasco de Jesús,3230.2999999999997
2024-11-27,Smartphone,7,459.83,Querétaro,Gabino Ivonne Salas Limón,3218.81
2025-01-18,Audífonos,10,1446.06,Guadalajara,José Carlos Rosado Arredondo,14460.599999999999
2024-09-02,Audífonos,9,1179.26,Monterrey,Carmen Alta  Gracia Quezada Paredes,10613.34
2025-05-03,Laptop,1,116.5,Ciudad de México,Renato Téllez Arce,116.5
2024-11-16,Monitor,4,293.21,Toluca,Jorge Lorenzo Maya,1172.84
2024-09-15,Cámara,9,883.46,Querétaro,Lic. Abel Figueroa,7951.14
2025-03-13,Teclado,4,651.24,Querétaro,Sessa Roldán,2604.96
2025-05-10,Monitor,1,896.04,Monterrey,María José Rivas Cabán,896.04
2024-10-06,Teclado,6,600.89,Toluca,Carlos Ariadna Valencia,3605.34
2025-03-27,Monitor,6,140.67,Monterrey,Sr(a). Juana Bahena,844.02
2024-10-03,Audífonos,5,1659.68,Guadalajara,Esparta David Guevara,8298.4
2025-01-25,Smartphone,3,271.64,Ciudad de México,Ing. Frida Ledesma,814.92
2024-10-11,Impresora,4,1727.44,Cancún,Judith Ordóñez Altamirano,6909.76
2025-07-15,Cámara,9,773.02,Guadalajara,Sr(a). Francisca Villalpando,6957.18
2025-06-06,Impresora,3,838.98,Guadalajara,Guadalupe Cuellar Regalado,2516.94
2024-08-21,Teclado,9,803.38,Monterrey,Alberto Emilio Reynoso,7230.42
2025-07-22,Impresora,4,1928.97,Querétaro,Dr. Alberto Peralta,7715.88
2024-11-02,Monitor,8,922.57,Cancún,César Gustavo Griego,7380.56
2025-07-18,Audífonos,5,1390.56,Puebla,Nicolás Héctor Rodarte Robledo,6952.799999999999
2024-08-07,Teclado,1,1984.48,Ciudad de México,Israel Garibay Gutiérrez,1984.48
2024-12-01,Mouse,5,1200.7,Guadalajara,Eric Navarro Núñez,6003.5
2024-08-22,Mouse,9,1107.2,Cancún,Concepción Limón Lucio,9964.800000000001
2024-12-06,Mouse,1,1276.47,Cancún,Ana María Miriam Espino,1276.47
2025-04-18,Monitor,6,1401.44,Guadalajara,Juan Olivia Bernal,8408.64
2024-08-29,Teclado,8,716.35,Monterrey,Sergio Elisa Zayas Carreón,5730.8
2025-02-23,Smartphone,4,715.92,Querétaro,Martín Miguel Elizondo,2863.68
2024-12-07,Impresora,4,961.75,Monterrey,Luz Jacinto Meraz Bahena,3847.0
2024-11-15,Tablet,1,1608.6,Puebla,Abel Cervántez,1608.6
2024-11-10,Impresora,2,1919.66,Querétaro,Ana Mora Orta,3839.32
2025-01-25,Impresora,5,658.04,Cancún,Cornelio Ignacio Olivas,3290.2
2024-10-30,Smartphone,3,793.17,Monterrey,Serafín Homero Nieto Parra,2379.5099999999998
2025-06-14,Mouse,3,647.25,Puebla,Ofelia Ponce Esparza,1941.75
2025-02-26,Impresora,4,330.74,Cancún,Jonás Samuel Cabán,1322.96
2024-12-03,Laptop,6,1362.82,Toluca,Nayeli Rolando Calderón,8176.92
2025-04-28,Tablet,1,581.87,Monterrey,Patricia Alvarez Briones,581.87
2025-01-27,Monitor,6,279.64,Cancún,Ing. Natalia Treviño,1677.84
2024-11-15,Smartphone,4,197.86,Guadalajara,Dr. Alejandra Gallardo,791.44
2025-03-06,Impresora,3,956.96,Cancún,Irma Jacinto Espinoza,2870.88
2025-02-07,Tablet,2,1531.36,Querétaro,Mariano Marroquín,3062.72
2024-11-28,Teclado,8,1268.45,Toluca,Dr. Reynaldo Páez,10147.6
2025-04-01,Teclado,5,523.43,Monterrey,Horacio Mariana Gaitán,2617.1499999999996
2025-01-28,Cámara,7,271.53,Querétaro,Luis Miguel Quiroz,1900.7099999999998
2024-12-24,Cámara,5,450.14,Toluca,Eduardo Santana Hurtado,2250.7
2024-10-17,Impresora,2,375.17,Ciudad de México,Eduardo Sánchez,750.34
2025-01-16,Laptop,3,485.62,Querétaro,Josefina Elsa Tapia Brito,1456.8600000000001
2025-03-13,Monitor,8,308.1,Ciudad de México,Mtro. Alberto Zamudio,2464.8
2025-04-02,Mouse,5,1998.8,Toluca,Dr. Noelia Arredondo,9994.0
2025-07-16,Impresora,8,1248.73,Toluca,José Carlos Gamez Elizondo,9989.84
2025-02-28,Monitor,3,972.12,Cancún,Anel Valle,2916.36
2025-05-11,Impresora,2,1498.88,Cancún,Sofía Miriam Rodríguez Abreu,2997.76
2025-03-20,Mouse,5,1129.01,Querétaro,Rafaél Sofía Tovar,5645.05
2025-04-23,Cámara,7,1163.64,Monterrey,Carlota Verónica Sauceda Olivera,8145.4800000000005
2025-03-26,Audífonos,8,1401.35,Monterrey,Lic. Laura Arroyo,11210.8
2025-07-21,Impresora,2,389.79,Querétaro,Barbara Muñiz Macías,779.58
2025-07-24,Teclado,9,349.81,Monterrey,Eugenia Débora Sepúlveda Carrasco,3148.29
2024-09-23,Audífonos,3,1535.32,Puebla,Sr(a). Felix Jurado,4605.96
2025-02-10,Tablet,6,1578.18,Cancún,Martha Javier Ríos García,9469.08
2024-08-22,Tablet,6,1407.79,Puebla,Alberto Negrón Gallardo,8446.74
2024-11-13,Cámara,8,343.54,Guadalajara,Aurora Jiménez,2748.32
2024-08-25,Smartphone,9,1978.1,Guadalajara,Reynaldo Bahena Carrillo,17802.899999999998
2025-04-19,Audífonos,5,1002.02,Guadalajara,José María Valencia Ayala,5010.1
2024-11-17,Monitor,7,655.86,Monterrey,Diana Úrsula Matías Valles,4591.02
2024-09-07,Cámara,8,1264.75,Monterrey,Emiliano Nicolás Palomino,10118.0
2025-01-08,Tablet,10,981.07,Monterrey,Eduardo Colunga Bravo,9810.7
2024-08-23,Audífonos,2,1852.57,Ciudad de México,Benjamín Estela Amaya Ojeda,3705.14
2025-01-14,Smartphone,3,384.91,Guadalajara,Luis Manuel Roque Gaona,1154.73
2025-05-11,Monitor,2,1038.5,Guadalajara,Bianca Isabela Orta,2077.0
2024-11-08,Impresora,9,1141.83,Ciudad de México,Dr. Hernán Barrera,10276.47
2025-05-03,Laptop,5,1727.23,Toluca,Elias Jerónimo Caldera Lebrón,8636.15
2025-01-28,Monitor,5,575.67,Querétaro,Ruby Arredondo,2878.35
2024-09-08,Audífonos,9,330.82,Querétaro,Frida Jáquez Merino,2977.38
2025-05-01,Tablet,7,278.35,Cancún,Patricia Canales Guillen,1948.4500000000003
2024-10-23,Monitor,1,1914.56,Puebla,Bianca Verduzco,1914.56
2024-12-21,Teclado,8,1166.19,Toluca,Evelio Loya Salazar,9329.52
2025-04-19,Teclado,4,1708.26,Ciudad de México,Mtro. Pamela Montaño,6833.04
2025-01-29,Mouse,6,1045.13,Puebla,María José Guadalupe Herrera Zambrano,6270.780000000001
2024-09-17,Tablet,8,1515.4,Cancún,Elisa Minerva Padrón Quintero,12123.2
2025-07-11,Audífonos,1,333.89,Querétaro,Roberto Marrero Ureña,333.89
2025-07-13,Laptop,9,371.61,Ciudad de México,Patricia Contreras,3344.4900000000002
2025-03-24,Laptop,5,1271.1,Cancún,José Manuél Ceja Gaytán,6355.5
2024-09-15,Monitor,1,599.16,Puebla,Amador Inés Gallardo,599.16
2025-01-24,Tablet,6,930.92,Querétaro,Cristal Benítez,5585.5199999999995
2024-08-14,Impresora,2,1198.65,Puebla,Martín Caraballo,2397.3
2025-02-17,Impresora,3,1777.31,Ciudad de México,Clemente Rolón,5331.93
2025-05-07,Teclado,6,922.23,Cancún,Sr(a). Claudio Meza,5533.38
2024-08-20,Monitor,7,238.55,Toluca,Leonor Granados,1669.8500000000001
2025-02-02,Laptop,4,1055.82,Puebla,Frida Peña Barraza,4223.28
2024-12-13,Laptop,10,1293.7,Toluca,Vicente Girón Caballero,12937.0
2024-11-15,Teclado,8,823.57,Cancún,Juan Guerrero,6588.56
2025-06-16,Smartphone,10,1515.17,Toluca,Zeferino Isabela Corona Pineda,15151.7
2024-10-14,Audífonos,3,1009.41,Puebla,María Teresa Ángel Ojeda,3028.23
2024-11-14,Smartphone,5,1707.12,Querétaro,Susana Carrillo Cavazos,8535.599999999999
2024-09-28,Laptop,10,380.46,Querétaro,Rosario Andrés Pacheco,3804.6
2025-03-10,Mouse,7,134.72,Monterrey,Sandra Mayorga,943.04
2024-11-22,Cámara,10,1757.26,Guadalajara,Lic. Catalina Camacho,17572.6
2025-01-17,Smartphone,9,1384.29,Querétaro,Cecilia Bernardo Rivero Gallardo,12458.61
2024-11-05,Monitor,8,1599.29,Querétaro,Carolina Mauricio Loera Barajas,12794.32
2024-08-24,Tablet,4,805.43,Querétaro,Jacinto Karla Negrón,3221.72
2024-12-14,Smartphone,6,1619.43,Toluca,Liliana Olivia Robles Guardado,9716.58
2025-06-01,Monitor,5,1128.39,Cancún,Eloisa Palomino,5641.950000000001
2024-10-08,Monitor,1,589.01,Querétaro,Eugenio Vergara Guerra,589.01
2024-11-27,Tablet,10,687.26,Cancún,José María Fidel Guzmán Díaz,6872.6
2025-06-08,Mouse,5,1611.88,Puebla,Juan Ceja,8059.400000000001
2024-09-22,Mouse,3,331.42,Cancún,Lic. Homero Aguilera,994.26
2025-02-19,Laptop,9,1858.04,Guadalajara,Marcos Teresa Aguayo,16722.36
2025-05-12,Laptop,8,612.4,Ciudad de México,Alejandro Bustamante,4899.2
2024-11-04,Smartphone,9,1615.61,Ciudad de México,Ofelia Berríos,14540.49
2024-08-10,Smartphone,2,1453.57,Puebla,Bruno Villareal,2907.14
2025-06-20,Audífonos,2,847.34,Toluca,Genaro Fernando Lozano,1694.68
2024-12-16,Mouse,5,1869.12,Guadalajara,Alta  Gracia Hidalgo Cervántez,9345.599999999999
2025-01-01,Impresora,9,940.67,Cancún,Itzel Tafoya Cordero,8466.029999999999
2024-09-03,Mouse,10,1919.61,Guadalajara,Yolanda Linda Bernal Magaña,19196.1
2025-04-14,Teclado,7,833.17,Guadalajara,Pascual Bermúdez Aguilar,5832.19
2025-01-10,Impresora,3,1150.43,Puebla,Patricia Cecilia Armenta,3451.29
2025-02-05,Monitor,7,219.56,Monterrey,Luis Manuel Olivas Sarabia,1536.92
2025-01-18,Impresora,8,1943.15,Puebla,Diego Elsa Alejandro,15545.2
2025-07-16,Cámara,8,1608.2,Puebla,Florencia Carrero Ferrer,12865.6
2024-08-20,Impresora,8,727.11,Puebla,Ing. Alfredo de la Fuente,5816.88
2025-01-24,Cámara,2,1483.46,Querétaro,Óliver Canales,2966.92
2025-03-15,Laptop,1,1184.39,Monterrey,Espartaco Villareal,1184.39
2025-03-28,Cámara,5,1146.09,Puebla,Cristina Corrales,5730.45
2025-06-20,Tablet,7,1570.36,Querétaro,Gloria Pichardo Olvera,10992.519999999999
2025-04-09,Teclado,5,904.8,Guadalajara,Leonardo Tijerina Hidalgo,4524.0
2025-07-02,Monitor,3,520.23,Toluca,Julio César Celia Garica,1560.69
2025-05-16,Audífonos,10,221.93,Cancún,Anabel Adalberto Aguayo,2219.3
2024-12-23,Laptop,2,1284.29,Ciudad de México,Gabriela Samuel Jaimes,2568.58
2025-07-21,Cámara,3,1096.94,Cancún,Nadia Colunga,3290.82
2024-09-13,Monitor,1,214.7,Ciudad de México,Mtro. Esteban Marroquín,214.7
2025-02-01,Laptop,1,1568.11,Ciudad de México,Soledad Amelia Almaraz Pichardo,1568.11
2024-08-24,Monitor,2,916.56,Toluca,Débora Gálvez Márquez,1833.12
2025-04-16,Teclado,4,544.49,Monterrey,Hermelinda Carrero,2177.96
2025-04-16,Cámara,4,1794.41,Querétaro,Micaela Caridad Muñoz,7177.64
2025-04-29,Laptop,4,1081.31,Puebla,Ing. Aldo Mena,4325.24
2024-09-16,Teclado,8,472.4,Ciudad de México,Margarita Esteban Arredondo,3779.2
2024-10-19,Monitor,6,1276.36,Guadalajara,Cristal Lovato,7658.16
2025-04-20,Audífonos,7,1856.89,Cancún,Amelia Elvira Dueñas Vigil,12998.230000000001
2024-09-08,Laptop,6,831.06,Ciudad de México,Dr. Carolina Ortiz,4986.36
2025-03-13,Laptop,1,1231.07,Ciudad de México,José Eduardo Bermúdez Ozuna,1231.07
2024-12-10,Smartphone,6,558.07,Ciudad de México,Héctor Mejía Castillo,3348.42
2025-07-16,Monitor,1,168.26,Ciudad de México,Diego Espinosa,168.26
2024-12-05,Impresora,2,818.16,Toluca,Óliver Jiménez,1636.32
2024-12-15,Teclado,4,646.27,Guadalajara,Lic. César Oquendo,2585.08
2025-06-05,Tablet,5,1064.67,Querétaro,Augusto Ernesto Avilés Campos,5323.35
2025-06-19,Tablet,8,696.32,Puebla,Elena Feliciano,5570.56
2024-08-27,Laptop,4,609.15,Toluca,Tomás Otero,2436.6
2025-04-05,Cámara,1,1552.54,Guadalajara,Estela Cardona,1552.54
2024-11-24,Teclado,3,1372.87,Monterrey,Catalina Alicia Valadez,4118.61
2025-02-21,Audífonos,2,1785.35,Puebla,Sr(a). Jacinto Badillo,3570.7
2025-06-19,Audífonos,8,175.62,Ciudad de México,Fabiola Luisa Vallejo Caballero,1404.96
2025-03-05,Audífonos,3,1758.8,Puebla,Marcela Reina Zaragoza Espino,5276.4
2024-11-18,Smartphone,7,1254.88,Puebla,Victoria de la Crúz Vargas,8784.16
2025-04-11,Cámara,3,420.84,Toluca,Sr(a). Dulce Galindo,1262.52
2025-06-05,Cámara,5,680.46,Guadalajara,Israel Gurule,3402.3
2025-06-20,Mouse,1,519.8,Cancún,Abelardo Lebrón Toro,519.8
2025-05-19,Audífonos,8,571.83,Monterrey,Ivonne Cruz Pulido,4574.64
2025-03-03,Audífonos,7,1438.72,Cancún,Enrique Rubén Solorio,10071.04
2025-04-05,Tablet,9,1093.83,Ciudad de México,Agustín Alcántar,9844.47
2024-10-07,Impresora,7,1401.69,Ciudad de México,Horacio Horacio Navarro Bustos,9811.83
2025-03-12,Laptop,10,1819.07,Cancún,Natividad Crespo Arreola,18190.7
2025-03-19,Impresora,10,527.85,Ciudad de México,Lic. Irma Monroy,5278.5
2025-07-16,Smartphone,10,214.64,Puebla,Renato Jacobo Escamilla,2146.3999999999996
2025-04-20,Impresora,6,1260.82,Cancún,Esteban Mariano Borrego Alvarez,7564.92
2024-08-23,Tablet,8,1329.1,Puebla,Rafaél Adriana Canales Zelaya,10632.8
2025-01-19,Audífonos,5,571.56,Toluca,Benito Carrillo,2857.7999999999997
2025-06-24,Audífonos,5,1613.05,Cancún,Dolores Archuleta,8065.25
2025-07-27,Teclado,8,1468.33,Cancún,Sr(a). Rubén Montez,11746.64
2025-03-13,Impresora,7,477.25,Monterrey,Sessa Celia Fernández Esparza,3340.75
2024-12-03,Cámara,5,134.47,Cancún,Angélica Aldo Botello Matos,672.35
2025-02-05,Monitor,8,1059.46,Cancún,Espartaco Barrera,8475.68
2024-09-24,Cámara,10,466.46,Puebla,Raquel Noemí Vázquez,4664.599999999999
2024-10-29,Monitor,6,484.02,Guadalajara,Pascual Rivas Campos,2904.12
2025-05-25,Impresora,4,1615.0,Monterrey,Ing. Estela Ávila,6460.0
2025-06-14,Teclado,5,110.35,Guadalajara,Lic. Ramón Botello,551.75
2025-08-04,Laptop,4,958.25,Ciudad de México,Lic. Aurora Posada,3833.0
2024-08-14,Impresora,10,334.34,Puebla,Olga Cecilia Molina Solís,3343.3999999999996
2025-01-19,Teclado,8,686.23,Toluca,Isabela Mario Camarillo Núñez,5489.84
2025-08-01,Teclado,4,645.61,Guadalajara,Ángel Romo Ferrer,2582.44
2025-06-30,Teclado,3,657.73,Guadalajara,Wilfrido Espino Verdugo,1973.19
2025-05-06,Mouse,8,723.84,Querétaro,Ofelia María del Carmen Carrasco Loya,5790.72
2025-04-01,Smartphone,3,1182.17,Monterrey,Rodolfo Mondragón,3546.51
2025-01-21,Tablet,8,1070.39,Puebla,Bernardo Elena Adame Velázquez,8563.12
2025-04-22,Laptop,6,855.62,Ciudad de México,Yeni Sauceda,5133.72
2024-11-27,Smartphone,2,1038.64,Querétaro,Daniela Israel Nieto Alfaro,2077.28
2025-05-03,Audífonos,3,1428.15,Ciudad de México,Jaqueline Quintero,4284.450000000001
2024-12-28,Impresora,3,115.9,Toluca,Alberto Elisa Segura Guevara,347.70000000000005
2025-05-26,Teclado,6,104.33,Querétaro,Federico Pedro Apodaca,625.98
2025-02-01,Impresora,3,231.55,Puebla,Patricio Feliciano Zambrano,694.6500000000001
2024-10-04,Laptop,10,1037.79,Querétaro,Benito Velasco,10377.9
2025-03-30,Laptop,9,444.19,Cancún,Francisco Javier Madrigal,3997.71
2024-09-08,Tablet,10,1274.59,Ciudad de México,Rolando Domínguez,12745.9
2024-10-02,Teclado,6,975.68,Toluca,Joaquín Abigail Haro Esquibel,5854.08
2025-06-07,Teclado,9,652.08,Querétaro,Ing. Bruno Fuentes,5868.72
2025-03-15,Laptop,10,989.64,Querétaro,Iván Esteban Mendoza,9896.4
2025-07-24,Tablet,6,738.34,Puebla,Ing. Alta  Gracia Paz,4430.04
2024-09-15,Cámara,6,894.51,Guadalajara,Emilio Lorenzo Ocampo Cano,5367.0599999999995
2024-08-28,Audífonos,7,1740.75,Querétaro,Lic. Perla Vázquez,12185.25
2025-06-25,Audífonos,6,660.02,Toluca,Abigail Irene Sierra Vega,3960.12
2025-04-09,Cámara,8,768.66,Toluca,Martha Corrales,6149.28
2025-04-25,Impresora,6,104.19,Cancún,Jaime Aldonza Estrada,625.14
2025-02-21,Audífonos,7,1563.84,Puebla,Alfredo Solorzano Barela,10946.88
2024-10-04,Cámara,5,1301.23,Querétaro,Uriel Carmona,6506.15
2025-01-29,Teclado,1,1590.89,Cancún,Wendolin Aranda,1590.89
2024-09-17,Teclado,10,203.68,Monterrey,Concepción Acuña,2036.8000000000002
2025-05-09,Cámara,8,1355.5,Ciudad de México,Rosa Zapata Zúñiga,10844.0
2025-02-16,Impresora,3,1616.75,Guadalajara,Emilio Francisca Ponce,4850.25
2025-03-08,Audífonos,1,1236.42,Guadalajara,Ana Yuridia Matos Briones,1236.42
2024-09-29,Smartphone,8,1895.9,Ciudad de México,Olga Farías,15167.2
2025-01-17,Impresora,4,998.56,Querétaro,Carlos Catalina Iglesias,3994.24
2024-11-27,Impresora,6,1340.12,Toluca,Salvador Catalina Soria Flores,8040.719999999999
2025-01-10,Audífonos,7,1689.82,Cancún,Jaime Mayte Corona,11828.74
2024-09-10,Laptop,7,1049.75,Querétaro,Nelly Pilar Muñiz Zavala,7348.25
2025-02-27,Audífonos,7,172.22,Puebla,Isaac Darío Juárez Mejía,1205.54
2024-08-10,Laptop,1,1954.0,Puebla,Sr(a). Elias Pineda,1954.0
2025-02-03,Audífonos,2,325.62,Toluca,Jorge Inés Cardona Carvajal,651.24
2024-08-27,Audífonos,4,1348.52,Puebla,Flavio Cynthia de León,5394.08
2024-10-01,Smartphone,6,1808.75,Monterrey,Vicente Alonso Arevalo,10852.5
2025-01-15,Smartphone,5,785.44,Puebla,Óliver Ruby Cornejo,3927.2000000000003
2024-12-17,Audífonos,9,1668.3,Monterrey,Lorenzo Montañez,15014.699999999999
2024-08-10,Teclado,3,865.67,Guadalajara,Irma Dulce María Holguín,2597.0099999999998
2025-05-14,Tablet,1,1424.59,Guadalajara,Luis Ornelas Zarate,1424.59
2025-07-28,Mouse,5,1083.64,Monterrey,Gloria Ivonne Zapata,5418.200000000001
2025-04-24,Mouse,9,1849.41,Guadalajara,Esteban de la Fuente Campos,16644.690000000002
2024-09-08,Cámara,7,985.89,Querétaro,Mtro. Bernardo Contreras,6901.23
2025-01-23,Impresora,4,516.24,Guadalajara,Raúl Urrutia Medina,2064.96
2025-03-04,Tablet,10,1890.65,Querétaro,Georgina Treviño Nieves,18906.5
2024-08-19,Teclado,9,320.41,Toluca,Beatriz Duarte,2883.69
2024-08-19,Teclado,10,886.09,Cancún,Amelia Lovato Barraza,8860.9
2024-08-26,Audífonos,8,1735.52,Ciudad de México,Mtro. Fernando Morales,13884.16
2025-04-08,Mouse,4,1112.96,Cancún,Angélica Zambrano,4451.84
2024-11-17,Mouse,2,405.54,Guadalajara,Jorge Luis Pulido,811.08
2025-07-10,Cámara,5,454.13,Puebla,Socorro Archuleta,2270.65
2025-08-04,Teclado,10,207.63,Puebla,Lic. Mauricio Tafoya,2076.3
2024-09-25,Impresora,8,1427.53,Toluca,Elias Rubén Briseño Caballero,11420.24
2025-05-04,Cámara,4,1766.31,Querétaro,Rodolfo Núñez Carrión,7065.24
2024-08-29,Impresora,5,659.05,Monterrey,Itzel Fuentes Crespo,3295.25
2025-05-26,Monitor,5,925.13,Ciudad de México,Esmeralda Rosa Valladares,4625.65
2024-12-18,Teclado,1,1143.61,Querétaro,Helena Mayte Gaona Cintrón,1143.61
2025-05-16,Cámara,9,1369.46,Guadalajara,Adalberto Arriaga,12325.14
2024-12-26,Audífonos,7,1722.67,Querétaro,Dalia Valencia,12058.69
2025-06-11,Impresora,3,364.83,Guadalajara,Esther Humberto Meza Arevalo,1094.49
2025-06-21,Smartphone,6,1127.17,Toluca,Antonia Lucero Sauceda,6763.02
2025-02-01,Teclado,4,502.86,Cancún,Mtro. Helena Ferrer,2011.44
2025-05-26,Smartphone,7,1088.5,Ciudad de México,Itzel Brito,7619.5
2024-08-12,Tablet,4,1452.4,Puebla,Mauricio Diana Menchaca Alvarado,5809.6
2024-09-11,Laptop,8,1845.06,Toluca,Ing. Serafín Tafoya,14760.48
2024-12-02,Monitor,7,1501.05,Querétaro,Fidel Maximiliano Tórrez,10507.35
2025-01-14,Impresora,6,688.25,Guadalajara,Emiliano Pedraza Hidalgo,4129.5
2025-06-30,Laptop,8,151.42,Toluca,Ricardo Figueroa Zayas,1211.36
2025-04-25,Audífonos,10,1476.75,Cancún,Dolores Lorena Menéndez Ruiz,14767.5
2024-09-08,Impresora,8,583.34,Monterrey,Mariana María José Padrón,4666.72
2025-01-27,Smartphone,3,690.05,Toluca,Débora René Tafoya,2070.1499999999996
2025-05-14,Impresora,4,664.27,Monterrey,Alfredo Castro Orta,2657.08
2024-10-05,Teclado,4,1787.53,Guadalajara,Dr. Conchita Alba,7150.12
2025-02-13,Teclado,8,1424.26,Ciudad de México,Adriana Tomás Vergara Briseño,11394.08
2025-03-27,Mouse,8,1078.73,Ciudad de México,Mtro. Silvia de la Torre,8629.84
2025-03-21,Teclado,10,1860.2,Querétaro,Sr(a). Marcela Quintana,18602.0
2025-01-04,Monitor,6,1563.55,Puebla,Francisco Javier Salvador Chacón Porras,9381.3
2024-10-30,Audífonos,5,130.75,Guadalajara,Germán Clara Gallegos Briones,653.75
2025-01-02,Smartphone,2,1112.79,Guadalajara,Aldonza Rendón,2225.58
2025-05-31,Mouse,5,495.64,Puebla,Magdalena Nájera,2478.2
2024-10-06,Audífonos,1,1460.41,Querétaro,Aurora María Elena Amador,1460.41
2024-12-16,Mouse,4,176.94,Guadalajara,Irma Quesada Valdez,707.76
2025-07-16,Smartphone,2,1794.02,Ciudad de México,Caridad Sotelo Olivera,3588.04
2024-12-09,Cámara,7,767.97,Guadalajara,Abelardo Sergio Galván,5375.79
2024-10-15,Mouse,7,1216.06,Cancún,Sr(a). Clemente Porras,8512.42
2024-08-09,Mouse,5,1733.71,Querétaro,Javier Cardenas,8668.55
2024-10-19,Mouse,5,671.42,Cancún,Lic. Irma Zelaya,3357.1
2025-06-19,Laptop,1,170.08,Guadalajara,Mauro Andrea Bustos Alba,170.08
2024-08-20,Monitor,4,1694.54,Monterrey,Estela Aida Prado Solano,6778.16
2025-02-02,Teclado,1,1834.51,Cancún,Hermelinda Olivares,1834.51
2025-02-14,Smartphone,9,1426.55,Cancún,Sergio Noelia Aparicio,12838.949999999999
2025-06-28,Monitor,7,222.71,Toluca,Mtro. Ofelia Berríos,1558.97
2025-08-03,Monitor,6,1961.13,Puebla,Daniela Horacio Hernandes Espinal,11766.78
2024-12-22,Audífonos,1,1024.9,Cancún,Angélica Roberto Tórrez,1024.9
2024-12-12,Audífonos,10,593.88,Monterrey,María Eugenia Toledo,5938.8
2024-12-14,Tablet,9,1228.02,Guadalajara,Barbara Cornelio Jimínez,11052.18
2024-09-14,Mouse,6,1978.16,Querétaro,Helena Armando Malave Figueroa,11868.960000000001
2024-12-25,Mouse,3,1123.12,Cancún,Alfredo Flavio Flores Sevilla,3369.3599999999997
2025-07-17,Audífonos,1,1228.25,Puebla,Sr(a). Alma Armenta,1228.25
2024-11-06,Laptop,10,846.12,Toluca,Ilse Rafaél Mora Ruiz,8461.2
2025-08-02,Tablet,7,711.67,Monterrey,Cecilia Rosalia Guillen Vázquez,4981.69
2024-10-19,Laptop,1,1408.62,Monterrey,Esmeralda Vanesa Santacruz Garay,1408.62
2025-05-04,Cámara,2,1530.11,Puebla,Georgina Guardado Barajas,3060.22
2024-10-15,Tablet,7,1396.41,Toluca,Claudio Haro Guevara,9774.87
2025-03-10,Teclado,10,616.2,Ciudad de México,Julio César Alonso Venegas Vergara,6162.0
2025-04-23,Cámara,3,120.45,Querétaro,Noemí Olivárez Jasso,361.35
2025-04-18,Smartphone,1,329.69,Toluca,Rufino Tórrez Jáquez,329.69
2025-03-04,Monitor,10,253.28,Monterrey,Ing. Yeni Guerra,2532.8
2024-09-19,Monitor,6,190.57,Monterrey,Miguel Ángel Barrientos Rico,1143.42
2024-12-09,Audífonos,3,1767.25,Monterrey,Héctor Camacho,5301.75
